edad;animal;dia_semana;estado_civil;fecha;seno;constante;hijos;trabajos;sueldo;peso
39.0;;martes;soltero;2003-07-17;-0,958924275;1.5;0.0;1.0;2.432.280.145.522.550;29
38.0;hamster;miercoles;soltero;2003-07-18;0,909297427;1.5;2.0;0.0;;64
60.0;pez;lunes;unión libre;2003-07-19;0,909297427;1.5;3.0;2.0;2.471.432.319.165.730;63
76.0;gato;viernes;casado;2003-07-20;0;1.5;0.0;1.0;2.530.584.651.300.610;51
75.0;pajaro;viernes;unión libre;2003-07-21;-0,958924275;1.5;0.0;0.0;26.578.833.603.387.300;27
35.0;pajaro;viernes;soltero;;0,841470985;1.5;2.0;0.0;2.404.594.483.609.860;48
55.0;perro;jueves;soltero;2003-07-23;-0,279415498;1.5;2.0;0.0;2.553.391.800.185.950;50
43.0;pez;martes;viudo;2003-07-24;0,909297427;1.5;0.0;1.0;20.640.273.103.441.100;35
70.0;gato;miercoles;unión libre;;-0,279415498;1.5;3.0;0.0;22.237.075.457.260.800;37
39.0;pez;lunes;_;2003-07-26;0;1.5;2.0;1.0;2.248.205.653.300.360;75
73.0;pajaro;jueves;viudo;2003-07-27;0,841470985;1.5;0.0;1.0;1.680.330.795.625.110;85
54.0;pez;jueves;soltero;2003-07-28;-0,958924275;1.5;0.0;0.0;;45
22.0;perro;viernes;soltero;2003-07-29;0,909297427;1.5;2.0;1.0;2.350.693.864.857.570;34
65.0;pajaro;lunes;casado;2003-07-30;0,141120008;1.5;2.0;0.0;;82
52.0;gato;lunes;casado;2003-07-31;0,841470985;1.5;0.0;1.0;;33
29.0;perro;miercoles;viudo;2003-08-01;0;1.5;1.0;1.0;;83
52.0;gato;viernes;soltero;;-0,756802495;1.5;2.0;1.0;;20
51.0;perro;miercoles;unión libre;2003-08-03;-0,958924275;1.5;1.0;0.0;;24
64.0;hamster;jueves;unión libre;2003-08-04;0,841470985;1.5;0.0;2.0;16.555.149.370.521.700;87
37.0;pajaro;lunes;viudo;2003-08-05;0,841470985;1.5;0.0;1.0;22.194.861.027.519.800;71
66.0;pez;jueves;casado;2003-08-06;-0,958924275;1.5;0.0;0.0;2.763.981.685.860.230;77
29.0;gato;lunes;viudo;2003-08-07;-0,279415498;1.5;1.0;2.0;14.701.729.238.017.200;43
51.0;pez;jueves;unión libre;2003-08-08;-0,279415498;1.5;2.0;1.0;10.313.581.362.090.400;31
43.0;gato;jueves;soltero;;-0,756802495;1.5;2.0;0.0;2.467.373.360.511.260;86
51.0;hamster;miercoles;soltero;2003-08-10;0;1.5;0.0;0.0;27.375.596.555.917.700;49
49.0;hamster;jueves;unión libre;2003-08-11;-0,958924275;1.5;0.0;0.0;21.775.238.741.472.200;87
63.0;perro;miercoles;casado;;0,141120008;1.5;2.0;1.0;;83
24.0;perro;viernes;unión libre;2003-08-13;-0,756802495;1.5;3.0;1.0;;76
43.0;perro;viernes;viudo;2003-08-14;-0,279415498;1.5;1.0;0.0;2.142.460.569.601.210;44
42.0;pez;martes;unión libre;2003-08-15;-0,279415498;1.5;0.0;2.0;18.643.065.089.770.500;37
63.0;hamster;jueves;unión libre;;0,141120008;1.5;2.0;1.0;;42
56.0;pajaro;martes;soltero;2003-08-17;-0,958924275;1.5;2.0;1.0;2.947.553.332.559.460;88
69.0;pajaro;martes;unión libre;2003-08-18;-0,756802495;1.5;0.0;1.0;;78
34.0;pez;lunes;viudo;2003-08-19;-0,756802495;1.5;0.0;0.0;29.011.666.597.020.000;64
41.0;perro;martes;viudo;;0;1.5;3.0;1.0;24.837.873.149.486.200;52
44.0;perro;viernes;viudo;2003-08-21;-0,279415498;1.5;0.0;0.0;2.431.817.902.713.530;57
21.0;perro;miercoles;viudo;2003-08-22;-0,756802495;1.5;0.0;1.0;17.704.920.192.838.000;31
44.0;hamster;miercoles;viudo;2003-08-23;-0,279415498;1.5;1.0;1.0;29.571.919.478.534.900;39
64.0;pajaro;jueves;soltero;2003-08-24;-0,279415498;1.5;2.0;2.0;16.040.566.158.361.000;49
;gato;miercoles;soltero;2003-08-25;0;1.5;0.0;1.0;;76
47.0;perro;miercoles;casado;2003-08-26;-0,279415498;1.5;2.0;1.0;16.823.494.858.442.300;23
20.0;gato;miercoles;casado;2003-08-27;0,141120008;1.5;0.0;0.0;22.202.766.631.044.000;87
23.0;gato;jueves;casado;2003-08-28;-0,756802495;1.5;3.0;1.0;;76
75.0;perro;viernes;casado;2003-08-29;0,141120008;1.5;1.0;0.0;;89
25.0;perro;martes;soltero;2003-08-30;0,909297427;1.5;0.0;0.0;29.609.636.201.005.200;82
33.0;gato;martes;soltero;;-0,279415498;1.5;1.0;2.0;1.826.054.764.197.850;40
32.0;pajaro;jueves;soltero;2003-09-01;0;1.5;0.0;1.0;;45
53.0;perro;jueves;unión libre;2003-09-02;0,141120008;1.5;3.0;2.0;2.698.559.341.670.930;66
70.0;hamster;lunes;unión libre;2003-09-03;0,909297427;1.5;3.0;0.0;1177926.0;45
57.0;pajaro;jueves;unión libre;2003-09-04;-0,958924275;1.5;0.0;2.0;;61
72.0;hamster;lunes;viudo;2003-09-05;-0,958924275;1.5;0.0;0.0;18.621.505.905.155.100;69
25.0;hamster;viernes;unión libre;2003-09-06;0;1.5;0.0;3.0;;63
69.0;pajaro;miercoles;unión libre;2003-09-07;-0,958924275;1.5;0.0;0.0;2.221.978.122.487.620;59
56.0;pez;jueves;viudo;2003-09-08;0,909297427;1.5;0.0;0.0;24.668.047.688.580.300;62
75.0;perro;viernes;casado;2003-09-09;-0,279415498;1.5;0.0;3.0;3.012.062.635.603.330;49
69.0;perro;jueves;viudo;2003-09-10;0;1.5;0.0;2.0;;53
47.0;gato;lunes;soltero;2003-09-11;0,909297427;1.5;0.0;3.0;2.147.249.295.329.390;52
73.0;hamster;martes;casado;2003-09-12;0;1.5;2.0;1.0;15.241.980.968.836.300;37
67.0;gato;lunes;unión libre;2003-09-13;0,141120008;1.5;1.0;1.0;;34
29.0;perro;viernes;viudo;2003-09-14;0,841470985;1.5;1.0;1.0;13276333.0;20
21.0;pajaro;viernes;viudo;2003-09-15;0,841470985;1.5;3.0;2.0;;66
31.0;hamster;jueves;casado;2003-09-16;-0,279415498;1.5;2.0;1.0;23.357.058.681.970.500;61
76.0;gato;jueves;soltero;2003-09-17;-0,958924275;1.5;2.0;1.0;2.908.404.533.695.580;67
73.0;hamster;jueves;soltero;2003-09-18;0,841470985;1.5;1.0;3.0;1.728.334.903.054.940;49
42.0;perro;lunes;viudo;;-0,756802495;1.5;2.0;2.0;20.189.338.900.071.700;77
77.0;perro;miercoles;viudo;2003-09-20;0,841470985;1.5;1.0;2.0;21.639.812.088.931.000;78
78.0;gato;martes;unión libre;2003-09-21;-0,279415498;1.5;0.0;0.0;24.207.145.050.907.900;57
74.0;perro;viernes;unión libre;;0,909297427;1.5;0.0;0.0;;56
22.0;hamster;martes;soltero;2003-09-23;-0,279415498;1.5;0.0;0.0;;22
71.0;;viernes;casado;2003-09-24;-0,279415498;1.5;0.0;1.0;2.904.816.921.419.850;66
69.0;perro;miercoles;viudo;;-0,958924275;1.5;3.0;2.0;16.186.533.236.237.600;70
40.0;gato;martes;unión libre;;-0,279415498;1.5;0.0;1.0;28.471.745.628.645.200;89
75.0;pez;jueves;casado;2003-09-27;-0,279415498;1.5;2.0;1.0;25.022.296.054.904.300;62
47.0;hamster;viernes;soltero;2003-09-28;-0,958924275;1.5;1.0;0.0;25.623.333.867.477.300;63
56.0;;lunes;casado;2003-09-29;0,909297427;1.5;0.0;0.0;;82
29.0;;miercoles;unión libre;2003-09-30;-0,279415498;1.5;3.0;1.0;;77
32.0;pez;jueves;unión libre;2003-10-01;-0,958924275;1.5;2.0;2.0;23.711.620.606.732.200;51
36.0;hamster;viernes;viudo;2003-10-02;-0,279415498;1.5;0.0;1.0;19.922.907.669.014.700;21
43.0;gato;lunes;casado;2003-10-03;-0,279415498;1.5;2.0;3.0;;86
62.0;pajaro;martes;unión libre;2003-10-04;0,909297427;1.5;0.0;1.0;21.067.358.733.781.000;30
21.0;hamster;miercoles;soltero;2003-10-05;0;1.5;0.0;1.0;;76
55.0;pez;martes;casado;2003-10-06;-0,756802495;1.5;2.0;1.0;19.087.320.166.520.200;29
25.0;pez;viernes;unión libre;2003-10-07;0,841470985;1.5;0.0;1.0;18.115.421.496.119.300;40
47.0;gato;viernes;soltero;2003-10-08;0,841470985;1.5;0.0;1.0;;55
32.0;perro;jueves;casado;2003-10-09;0,141120008;1.5;2.0;1.0;20.665.372.448.687.500;51
29.0;pez;lunes;casado;2003-10-10;0,909297427;1.5;0.0;1.0;22.129.571.379.979.000;25
27.0;pajaro;miercoles;viudo;2003-10-11;0,841470985;1.5;2.0;0.0;;55
29.0;hamster;miercoles;viudo;2003-10-12;0,841470985;1.5;2.0;1.0;;24
34.0;pez;jueves;casado;2003-10-13;0;1.5;0.0;1.0;22.487.467.119.249.500;89
78.0;perro;martes;casado;2003-10-14;-0,756802495;1.5;2.0;0.0;26.459.981.534.892.800;26
77.0;pajaro;viernes;casado;2003-10-15;-0,756802495;1.5;0.0;1.0;;41
57.0;pez;viernes;viudo;2003-10-16;-0,279415498;1.5;3.0;1.0;18.422.738.993.676.900;25
77.0;pajaro;miercoles;viudo;2003-10-17;0;1.5;2.0;2.0;21.515.488.660.826.800;30
19.0;perro;viernes;soltero;;-0,756802495;1.5;0.0;0.0;2.353.204.675.819.140;67
36.0;gato;lunes;soltero;2003-10-19;-0,279415498;1.5;2.0;3.0;;66
71.0;hamster;martes;viudo;2003-10-20;0;1.5;2.0;1.0;11.743.595.406.805.300;41
46.0;pez;miercoles;casado;2003-10-21;0,841470985;1.5;1.0;1.0;26.865.076.052.124.700;65
18.0;pajaro;lunes;viudo;;0,909297427;1.5;0.0;0.0;;56
39.0;perro;viernes;casado;2003-10-23;-0,756802495;1.5;1.0;0.0;15.854.263.744.659.100;45
42.0;pajaro;martes;soltero;2003-10-24;0,141120008;1.5;2.0;1.0;24.225.274.307.117.200;70
27.0;perro;martes;viudo;2003-10-25;0,909297427;1.5;0.0;1.0;24.020.868.093.054.400;53
26.0;gato;viernes;viudo;2003-10-26;0,141120008;1.5;0.0;0.0;;83
36.0;perro;lunes;soltero;;0,141120008;1.5;1.0;0.0;;56
29.0;gato;lunes;casado;2003-10-28;0,141120008;1.5;2.0;0.0;;46
46.0;;viernes;soltero;2003-10-29;0,909297427;1.5;2.0;0.0;13.058.877.676.830.500;33
71.0;gato;martes;unión libre;2003-10-30;0,141120008;1.5;3.0;0.0;;68
69.0;hamster;miercoles;soltero;2003-10-31;0,841470985;1.5;0.0;2.0;;64
35.0;gato;jueves;viudo;2003-11-01;0,841470985;1.5;2.0;0.0;138.496.651.896.857;53
73.0;hamster;miercoles;casado;2003-11-02;0,909297427;1.5;2.0;1.0;2.287.268.896.045.810;51
33.0;pajaro;lunes;casado;2003-11-03;-0,279415498;1.5;0.0;1.0;14.713.035.973.060.600;41
21.0;hamster;jueves;soltero;2003-11-04;-0,279415498;1.5;0.0;1.0;29.523.037.240.782.900;88
60.0;pajaro;viernes;unión libre;2003-11-05;0,841470985;1.5;0.0;2.0;17.924.376.801.469.700;75
42.0;n/a;martes;unión libre;;-0,279415498;1.5;0.0;0.0;;51
39.0;pajaro;lunes;viudo;2003-11-07;-0,958924275;1.5;0.0;0.0;2.935.248.656.013.350;33
46.0;pajaro;lunes;casado;;0;1.5;0.0;1.0;13.753.670.103.494.500;57
76.0;gato;lunes;viudo;;-0,958924275;1.5;0.0;0.0;;50
;gato;jueves;unión libre;2003-11-10;0,141120008;1.5;0.0;1.0;23.120.959.215.075.800;45
32.0;pez;lunes;viudo;2003-11-11;-0,756802495;1.5;0.0;0.0;2.694.349.292.082.980;84
65.0;hamster;miercoles;viudo;2003-11-12;0;1.5;1.0;1.0;18.623.826.441.649.800;65
19.0;gato;jueves;_;2003-11-13;-0,756802495;1.5;2.0;1.0;21.916.498.968.999.500;34
30.0;pajaro;lunes;unión libre;2003-11-14;-0,756802495;1.5;0.0;0.0;2.410.254.457.239.740;38
29.0;pajaro;jueves;viudo;2003-11-15;-0,756802495;1.5;2.0;2.0;;51
43.0;pajaro;miercoles;viudo;2003-11-16;0,141120008;1.5;1.0;1.0;12456581.0;53
57.0;gato;lunes;unión libre;2003-11-17;-0,958924275;1.5;2.0;0.0;2.613.305.954.669.170;58
29.0;pez;jueves;casado;2003-11-18;-0,279415498;1.5;2.0;1.0;;49
44.0;pajaro;jueves;unión libre;2003-11-19;0,841470985;1.5;2.0;1.0;;89
63.0;perro;jueves;viudo;;0,141120008;1.5;1.0;1.0;;73
52.0;perro;miercoles;viudo;2003-11-21;0,141120008;1.5;1.0;1.0;;29
19.0;perro;lunes;viudo;2003-11-22;0,141120008;1.5;0.0;0.0;29.850.073.012.291.800;36
34.0;pajaro;viernes;soltero;2003-11-23;0,841470985;1.5;2.0;0.0;19.025.073.489.376.500;47
19.0;pajaro;lunes;soltero;;0,909297427;1.5;0.0;0.0;21.531.443.341.526.700;60
34.0;perro;lunes;soltero;2003-11-25;-0,756802495;1.5;0.0;0.0;16.831.289.556.463.300;38
51.0;pez;miercoles;soltero;;-0,279415498;1.5;0.0;1.0;210.042.443.812.206;84
51.0;gato;martes;casado;;-0,958924275;1.5;0.0;2.0;;88
62.0;perro;martes;unión libre;2003-11-28;0;1.5;2.0;1.0;;38
56.0;pajaro;lunes;unión libre;2003-11-29;0,841470985;1.5;0.0;0.0;;72
58.0;perro;miercoles;casado;;-0,279415498;1.5;2.0;2.0;;29
26.0;pez;martes;viudo;2003-12-01;-0,279415498;1.5;0.0;0.0;;73
31.0;gato;martes;soltero;2003-12-02;-0,279415498;1.5;1.0;2.0;24.339.519.769.139.800;32
60.0;perro;lunes;soltero;2003-12-03;0,841470985;1.5;2.0;0.0;;80
37.0;pez;martes;casado;2003-12-04;0;1.5;0.0;1.0;;87
68.0;perro;miercoles;viudo;2003-12-05;0;1.5;2.0;1.0;27.073.776.230.812.800;69
50.0;perro;martes;soltero;;0,141120008;1.5;2.0;0.0;13435560.0;42
41.0;hamster;martes;casado;2003-12-07;-0,279415498;1.5;0.0;0.0;23.684.532.413.341.200;85
22.0;gato;martes;casado;2003-12-08;-0,958924275;1.5;1.0;2.0;2.985.416.310.837.020;72
49.0;hamster;viernes;soltero;2003-12-09;0,909297427;1.5;0.0;1.0;;35
40.0;hamster;viernes;soltero;2003-12-10;0,841470985;1.5;2.0;3.0;25.342.803.133.518.200;63
18.0;pajaro;miercoles;soltero;2003-12-11;0,909297427;1.5;3.0;1.0;2.665.305.283.016.170;54
55.0;perro;viernes;unión libre;;0,141120008;1.5;2.0;1.0;2.888.375.325.973.340;22
49.0;pez;jueves;soltero;2003-12-13;-0,279415498;1.5;1.0;1.0;;23
33.0;perro;jueves;soltero;;-0,279415498;1.5;0.0;0.0;20.734.596.487.109.500;50
37.0;pajaro;martes;casado;2003-12-15;0,841470985;1.5;1.0;0.0;24.384.333.102.259.800;54
33.0;perro;lunes;casado;2003-12-16;0,141120008;1.5;3.0;0.0;24.926.825.478.637.200;33
69.0;perro;lunes;viudo;2003-12-17;0,141120008;1.5;2.0;1.0;;29
75.0;pajaro;jueves;viudo;2003-12-18;0;1.5;2.0;0.0;;80
30.0;hamster;lunes;unión libre;2003-12-19;-0,756802495;1.5;2.0;1.0;2.751.034.188.938.660;27
63.0;gato;jueves;soltero;2003-12-20;0;1.5;3.0;3.0;1.982.632.884.197.030;89
28.0;perro;martes;viudo;2003-12-21;0,909297427;1.5;0.0;0.0;26.682.862.928.690.800;89
70.0;gato;martes;unión libre;2003-12-22;-0,279415498;1.5;1.0;1.0;17.351.364.852.888.900;26
59.0;n/a;martes;casado;2003-12-23;-0,756802495;1.5;1.0;2.0;27.095.491.978.185.800;50
34.0;hamster;lunes;soltero;2003-12-24;0,841470985;1.5;2.0;3.0;27.887.856.176.469.900;20
24.0;hamster;lunes;viudo;2003-12-25;-0,279415498;1.5;0.0;1.0;27.304.950.355.913.900;46
39.0;pajaro;jueves;viudo;2003-12-26;-0,279415498;1.5;2.0;2.0;19.781.630.026.461.000;22
48.0;perro;viernes;casado;2003-12-27;-0,958924275;1.5;2.0;3.0;;32
21.0;gato;miercoles;viudo;2003-12-28;-0,958924275;1.5;0.0;0.0;18.093.128.089.527.600;79
34.0;perro;viernes;soltero;2003-12-29;-0,756802495;1.5;0.0;1.0;23.480.362.672.698.800;37
18.0;;viernes;unión libre;2003-12-30;0,909297427;1.5;2.0;0.0;2.839.529.335.112.410;38
19.0;pajaro;viernes;viudo;2003-12-31;0,841470985;1.5;2.0;0.0;25.134.582.442.324.700;34
68.0;perro;martes;unión libre;2004-01-01;-0,279415498;1.5;0.0;1.0;2.172.664.823.180.950;57
50.0;pajaro;viernes;soltero;2004-01-02;0,909297427;1.5;0.0;0.0;14.242.339.600.134.900;83
61.0;perro;viernes;viudo;2004-01-03;-0,756802495;1.5;2.0;1.0;2.617.124.064.483.300;55
77.0;pez;jueves;viudo;;-0,958924275;1.5;0.0;1.0;23.462.063.342.481.900;87
36.0;perro;jueves;unión libre;2004-01-05;0,141120008;1.5;0.0;1.0;2.471.971.583.221.120;23
36.0;perro;martes;casado;;0,141120008;1.5;2.0;0.0;2.187.638.710.474.650;87
75.0;gato;lunes;casado;2004-01-07;-0,279415498;1.5;0.0;1.0;17.506.083.578.999.000;54
40.0;pez;viernes;viudo;2004-01-08;-0,756802495;1.5;3.0;1.0;;48
33.0;gato;jueves;casado;2004-01-09;0;1.5;2.0;2.0;;46
33.0;;miercoles;soltero;2004-01-10;0,841470985;1.5;0.0;0.0;;39
46.0;perro;jueves;casado;2004-01-11;0,909297427;1.5;2.0;0.0;;40
25.0;pajaro;lunes;_;2004-01-12;-0,958924275;1.5;2.0;3.0;24.252.673.044.711.400;87
45.0;gato;jueves;viudo;2004-01-13;-0,279415498;1.5;0.0;3.0;28.352.197.318.326.300;58
42.0;gato;lunes;soltero;2004-01-14;-0,958924275;1.5;2.0;1.0;18.735.488.884.559.000;49
75.0;pez;lunes;viudo;2004-01-15;0,909297427;1.5;2.0;0.0;15.545.618.210.836.600;37
76.0;perro;viernes;soltero;2004-01-16;-0,279415498;1.5;3.0;2.0;26.910.101.317.248.100;88
42.0;pez;martes;soltero;;0,909297427;1.5;2.0;1.0;23.845.367.953.456.200;55
30.0;pajaro;viernes;soltero;2004-01-18;0;1.5;0.0;2.0;25.764.448.850.030.000;64
31.0;pez;martes;casado;2004-01-19;-0,958924275;1.5;0.0;1.0;;51
36.0;pajaro;miercoles;casado;2004-01-20;-0,756802495;1.5;2.0;1.0;2.674.322.140.798.840;60
32.0;perro;viernes;casado;;0,841470985;1.5;0.0;0.0;;83
32.0;pajaro;martes;viudo;2004-01-22;0;1.5;0.0;1.0;;82
38.0;gato;martes;viudo;2004-01-23;0,141120008;1.5;0.0;0.0;;78
25.0;hamster;lunes;unión libre;2004-01-24;0;1.5;1.0;0.0;30.731.270.353.432.700;60
73.0;pez;lunes;unión libre;2004-01-25;0,909297427;1.5;0.0;0.0;25.767.796.774.134.600;35
62.0;hamster;jueves;unión libre;2004-01-26;0,909297427;1.5;0.0;1.0;2.194.443.504.012.390;27
61.0;pajaro;martes;soltero;2004-01-27;-0,756802495;1.5;3.0;1.0;;56
71.0;pajaro;martes;soltero;2004-01-28;-0,958924275;1.5;2.0;1.0;19.349.910.006.365.500;90
45.0;hamster;miercoles;soltero;2004-01-29;0,841470985;1.5;0.0;0.0;1234599.0;89
62.0;hamster;martes;unión libre;2004-01-30;0,841470985;1.5;0.0;1.0;;24
33.0;pajaro;viernes;unión libre;2004-01-31;-0,279415498;1.5;0.0;0.0;;33
79.0;pez;viernes;soltero;2004-02-01;-0,958924275;1.5;0.0;0.0;1095956.0;24
41.0;hamster;lunes;unión libre;2004-02-02;-0,756802495;1.5;0.0;1.0;23.944.071.873.564.600;49
29.0;hamster;viernes;soltero;2004-02-03;0,141120008;1.5;0.0;0.0;20.834.618.297.079.100;23
31.0;hamster;miercoles;unión libre;;-0,756802495;1.5;3.0;1.0;25.046.341.882.983.200;60
47.0;pez;jueves;soltero;2004-02-05;0,909297427;1.5;0.0;0.0;1.993.041.973.586.910;30
49.0;gato;lunes;soltero;2004-02-06;-0,958924275;1.5;0.0;0.0;;20
64.0;perro;lunes;unión libre;2004-02-07;0,141120008;1.5;0.0;0.0;24.027.853.885.830.900;22
;pez;martes;viudo;2004-02-08;-0,958924275;1.5;0.0;2.0;2.367.365.100.578.810;71
22.0;pajaro;martes;viudo;2004-02-09;0,841470985;1.5;1.0;1.0;2.526.487.538.211.930;81
46.0;perro;lunes;viudo;2004-02-10;0,841470985;1.5;2.0;1.0;;60
19.0;gato;martes;casado;2004-02-11;0,909297427;1.5;0.0;3.0;20.398.644.749.044.600;43
67.0;pez;viernes;casado;2004-02-12;-0,958924275;1.5;2.0;2.0;;84
67.0;pez;viernes;casado;2004-02-13;-0,756802495;1.5;0.0;0.0;;80
41.0;pez;jueves;viudo;2004-02-14;0,841470985;1.5;2.0;3.0;23.432.051.977.703.100;79
75.0;gato;martes;casado;2004-02-15;-0,958924275;1.5;2.0;3.0;2.148.764.381.547.330;85
34.0;hamster;miercoles;soltero;2004-02-16;-0,958924275;1.5;0.0;2.0;10411666.0;49
59.0;perro;viernes;viudo;2004-02-17;0,841470985;1.5;0.0;0.0;1.712.579.486.519.050;78
44.0;pez;lunes;unión libre;2004-02-18;-0,279415498;1.5;0.0;1.0;19.562.021.846.431.700;88
66.0;perro;viernes;unión libre;2004-02-19;-0,958924275;1.5;2.0;0.0;2.821.573.506.815.260;20
20.0;perro;miercoles;soltero;2004-02-20;0,141120008;1.5;0.0;3.0;;76
65.0;pajaro;viernes;unión libre;2004-02-21;0,841470985;1.5;0.0;3.0;23.780.406.509.804.700;47
35.0;perro;martes;casado;2004-02-22;0;1.5;0.0;3.0;18.910.262.683.068.800;66
38.0;pez;lunes;soltero;2004-02-23;-0,958924275;1.5;2.0;2.0;2.215.996.538.967.230;61
56.0;pez;jueves;casado;2004-02-24;0;1.5;0.0;1.0;;46
18.0;pez;miercoles;viudo;;-0,756802495;1.5;1.0;2.0;2.440.396.897.012.400;44
24.0;perro;lunes;viudo;2004-02-26;0,141120008;1.5;0.0;1.0;;88
62.0;gato;jueves;soltero;2004-02-27;-0,756802495;1.5;0.0;2.0;21.456.659.878.930.400;30
40.0;perro;jueves;unión libre;;0,909297427;1.5;0.0;1.0;;53
33.0;hamster;viernes;unión libre;;-0,756802495;1.5;0.0;2.0;1.882.700.909.546.360;52
28.0;perro;lunes;viudo;2004-03-01;-0,756802495;1.5;0.0;1.0;24.682.045.924.181.400;37
52.0;pajaro;lunes;soltero;2004-03-02;0,909297427;1.5;2.0;1.0;;27
58.0;gato;miercoles;soltero;2004-03-03;0,909297427;1.5;3.0;1.0;20.278.316.906.510.400;48
56.0;pez;viernes;soltero;;0,909297427;1.5;2.0;2.0;2.123.571.479.603.470;67
72.0;pajaro;martes;unión libre;2004-03-05;0,909297427;1.5;0.0;1.0;;27
39.0;perro;martes;soltero;;0,841470985;1.5;0.0;0.0;1.747.214.154.652.660;53
52.0;pajaro;viernes;soltero;2004-03-07;0,841470985;1.5;0.0;0.0;;54
71.0;perro;jueves;soltero;2004-03-08;0,909297427;1.5;0.0;2.0;2.211.356.247.361.250;81
50.0;gato;lunes;unión libre;2004-03-09;-0,756802495;1.5;0.0;1.0;;29
60.0;gato;viernes;soltero;2004-03-10;0,909297427;1.5;2.0;2.0;25.642.646.355.964.900;79
62.0;pez;lunes;soltero;2004-03-11;-0,958924275;1.5;0.0;2.0;;80
53.0;pez;jueves;soltero;2004-03-12;-0,279415498;1.5;0.0;2.0;12.950.454.382.161.300;26
59.0;gato;miercoles;soltero;2004-03-13;0;1.5;2.0;3.0;22.648.272.802.784.700;20
75.0;pajaro;miercoles;viudo;2004-03-14;0,841470985;1.5;0.0;1.0;;34
57.0;pajaro;miercoles;unión libre;2004-03-15;-0,279415498;1.5;3.0;2.0;19.187.667.741.972.500;84
45.0;hamster;viernes;unión libre;2004-03-16;0,909297427;1.5;0.0;1.0;;60
77.0;perro;viernes;viudo;2004-03-17;0,909297427;1.5;2.0;1.0;2.829.731.783.824.400;55
66.0;pajaro;martes;casado;2004-03-18;0,909297427;1.5;0.0;2.0;24.887.132.462.804.000;22
28.0;pajaro;lunes;soltero;2004-03-19;-0,756802495;1.5;2.0;3.0;19.233.060.269.751.200;28
22.0;gato;viernes;casado;2004-03-20;0,841470985;1.5;0.0;2.0;20.008.334.068.679.900;32
35.0;hamster;viernes;viudo;;-0,958924275;1.5;0.0;0.0;;83
21.0;pajaro;jueves;casado;2004-03-22;0,141120008;1.5;0.0;0.0;2.533.703.151.489.280;39
55.0;pajaro;miercoles;viudo;2004-03-23;-0,279415498;1.5;2.0;0.0;;87
48.0;pez;martes;casado;2004-03-24;-0,958924275;1.5;2.0;0.0;14.170.278.076.554.900;72
41.0;perro;viernes;casado;2004-03-25;-0,279415498;1.5;0.0;0.0;26.930.904.532.734.400;67
47.0;gato;lunes;viudo;2004-03-26;-0,279415498;1.5;1.0;0.0;2.428.950.399.431.350;47
56.0;perro;viernes;unión libre;2004-03-27;0,141120008;1.5;0.0;3.0;;86
77.0;pajaro;lunes;viudo;2004-03-28;-0,958924275;1.5;0.0;0.0;2.382.801.056.465.540;76
48.0;pez;martes;viudo;2004-03-29;-0,279415498;1.5;1.0;0.0;15.681.938.926.452.600;85
29.0;pajaro;jueves;casado;2004-03-30;0,841470985;1.5;2.0;0.0;;24
20.0;gato;martes;viudo;2004-03-31;0,141120008;1.5;0.0;1.0;2.582.535.993.732.550;66
47.0;pez;miercoles;viudo;2004-04-01;-0,756802495;1.5;2.0;3.0;24.450.159.328.694.400;26
78.0;perro;lunes;soltero;2004-04-02;0,141120008;1.5;0.0;3.0;24.814.589.254.394.200;79
25.0;gato;martes;unión libre;2004-04-03;0;1.5;2.0;1.0;2.076.296.729.403.630;81
69.0;hamster;martes;unión libre;;0,909297427;1.5;2.0;0.0;2.057.485.874.787.720;33
70.0;pajaro;jueves;casado;2004-04-05;0,909297427;1.5;0.0;1.0;27.753.069.002.113.000;53
27.0;perro;miercoles;unión libre;2004-04-06;-0,279415498;1.5;0.0;0.0;3.189.748.663.511.670;27
41.0;hamster;lunes;viudo;2004-04-07;-0,958924275;1.5;3.0;0.0;2.182.367.125.698.540;75
18.0;pez;viernes;viudo;2004-04-08;0,841470985;1.5;0.0;1.0;;60
66.0;gato;martes;casado;2004-04-09;-0,958924275;1.5;2.0;0.0;27.123.071.414.313.000;56
35.0;perro;viernes;viudo;;0,909297427;1.5;2.0;1.0;22.511.637.685.904.300;54
58.0;gato;martes;casado;2004-04-11;0,141120008;1.5;0.0;0.0;;59
69.0;pajaro;lunes;soltero;2004-04-12;-0,958924275;1.5;0.0;2.0;18.613.220.061.606.000;66
39.0;perro;jueves;viudo;2004-04-13;0;1.5;0.0;1.0;15.716.762.278.238.200;42
48.0;perro;viernes;unión libre;2004-04-14;-0,756802495;1.5;0.0;1.0;27.807.513.118.417.600;83
44.0;perro;jueves;unión libre;2004-04-15;-0,958924275;1.5;3.0;1.0;19.607.102.291.658.600;68
33.0;hamster;viernes;casado;2004-04-16;0;1.5;2.0;2.0;2.366.662.254.492.530;55
66.0;hamster;viernes;casado;2004-04-17;0,141120008;1.5;3.0;2.0;15.774.743.348.884.100;40
35.0;pajaro;viernes;soltero;2004-04-18;0,909297427;1.5;1.0;0.0;14.031.504.336.746.100;22
28.0;pez;viernes;casado;2004-04-19;0,841470985;1.5;0.0;1.0;;33
35.0;hamster;jueves;soltero;2004-04-20;0,841470985;1.5;0.0;3.0;2.703.279.189.964.070;26
